time,sample,type,sub,channel,num,aux
0.3,75,N,0,0,0,
1.264,316,N,0,0,0,
2.2,550,N,0,0,0,
3.16,790,N,0,0,0,
4.104,1026,N,0,0,0,
5.072,1268,N,0,0,0,
6.04,1510,N,0,0,0,
7.004,1751,N,0,0,0,
7.98,1995,N,0,0,0,
8.96,2240,N,0,0,0,
9.936,2484,N,0,0,0,
10.916,2729,N,0,0,0,
11.9,2975,N,0,0,0,
12.9,3225,N,0,0,0,
13.892,3473,N,0,0,0,
14.884,3721,N,0,0,0,
15.884,3971,N,0,0,0,
16.88,4220,N,0,0,0,
17.872,4468,N,0,0,0,
18.88,4720,N,0,0,0,
19.892,4973,N,0,0,0,
20.9,5225,N,0,0,0,
21.9,5475,N,0,0,0,
22.896,5724,N,0,0,0,
23.88,5970,N,0,0,0,
24.856,6214,N,0,0,0,
25.828,6457,N,0,0,0,
26.768,6692,N,0,0,0,
27.708,6927,N,0,0,0,
28.664,7166,N,0,0,0,
29.608,7402,N,0,0,0,
30.576,7644,N,0,0,0,
31.54,7885,N,0,0,0,
32.512,8128,N,0,0,0,
33.488,8372,N,0,0,0,
34.496,8624,N,0,0,0,
35.488,8872,N,0,0,0,
36.484,9121,N,0,0,0,
37.492,9373,N,0,0,0,
38.496,9624,N,0,0,0,
39.508,9877,N,0,0,0,
40.528,10132,N,0,0,0,
41.536,10384,N,0,0,0,
42.548,10637,N,0,0,0,
43.564,10891,N,0,0,0,
44.572,11143,N,0,0,0,
45.58,11395,N,0,0,0,
46.596,11649,N,0,0,0,
47.608,11902,N,0,0,0,
48.612,12153,N,0,0,0,
49.6,12400,N,0,0,0,
50.58,12645,N,0,0,0,
51.572,12893,N,0,0,0,
52.536,13134,N,0,0,0,
53.496,13374,N,0,0,0,
54.456,13614,N,0,0,0,
55.44,13860,N,0,0,0,
56.412,14103,N,0,0,0,
57.384,14346,N,0,0,0,
58.352,14588,N,0,0,0,
59.328,14832,N,0,0,0,
60.308,15077,N,0,0,0,
61.304,15326,N,0,0,0,
62.292,15573,N,0,0,0,
63.3,15825,N,0,0,0,
64.264,16066,N,0,0,0,
65.232,16308,N,0,0,0,
66.2,16550,N,0,0,0,
67.18,16795,N,0,0,0,
68.16,17040,N,0,0,0,
69.14,17285,N,0,0,0,
70.12,17530,N,0,0,0,
71.104,17776,N,0,0,0,
72.088,18022,N,0,0,0,
73.072,18268,N,0,0,0,
74.048,18512,N,0,0,0,
74.996,18749,N,0,0,0,
75.944,18986,N,0,0,0,
76.904,19226,N,0,0,0,
77.864,19466,N,0,0,0,
78.836,19709,N,0,0,0,
79.804,19951,N,0,0,0,
80.776,20194,N,0,0,0,
81.752,20438,N,0,0,0,
82.732,20683,N,0,0,0,
83.724,20931,N,0,0,0,
84.708,21177,N,0,0,0,
85.692,21423,N,0,0,0,
86.664,21666,N,0,0,0,
87.64,21910,N,0,0,0,
88.612,22153,N,0,0,0,
89.584,22396,N,0,0,0,
90.568,22642,N,0,0,0,
91.556,22889,N,0,0,0,
92.532,23133,N,0,0,0,
93.504,23376,N,0,0,0,
94.476,23619,N,0,0,0,
95.452,23863,N,0,0,0,
96.412,24103,N,0,0,0,
97.348,24337,N,0,0,0,
98.312,24578,N,0,0,0,
99.288,24822,N,0,0,0,
100.264,25066,N,0,0,0,
101.248,25312,N,0,0,0,
102.22,25555,N,0,0,0,
103.2,25800,N,0,0,0,
104.176,26044,N,0,0,0,
105.152,26288,N,0,0,0,
106.116,26529,N,0,0,0,
107.076,26769,N,0,0,0,
108.02,27005,N,0,0,0,
108.984,27246,N,0,0,0,
109.94,27485,N,0,0,0,
110.896,27724,N,0,0,0,
111.84,27960,N,0,0,0,
112.788,28197,N,0,0,0,
113.748,28437,N,0,0,0,
114.696,28674,N,0,0,0,
115.644,28911,N,0,0,0,
116.6,29150,N,0,0,0,
117.54,29385,N,0,0,0,
118.468,29617,N,0,0,0,
119.404,29851,N,0,0,0,
120.348,30087,N,0,0,0,
121.308,30327,N,0,0,0,
122.28,30570,N,0,0,0,
123.252,30813,N,0,0,0,
124.22,31055,N,0,0,0,
124.712,31178,V,0,0,0,
126.092,31523,N,0,0,0,
127.032,31758,N,0,0,0,
127.984,31996,N,0,0,0,
128.936,32234,N,0,0,0,
129.904,32476,N,0,0,0,
130.884,32721,N,0,0,0,
131.872,32968,N,0,0,0,
132.876,33219,N,0,0,0,
133.876,33469,N,0,0,0,
134.884,33721,N,0,0,0,
135.9,33975,N,0,0,0,
136.928,34232,N,0,0,0,
137.944,34486,N,0,0,0,
138.972,34743,N,0,0,0,
140,35000,N,0,0,0,
141.012,35253,N,0,0,0,
142.028,35507,N,0,0,0,
143.06,35765,N,0,0,0,
144.072,36018,N,0,0,0,
145.084,36271,N,0,0,0,
146.116,36529,N,0,0,0,
147.12,36780,N,0,0,0,
148.132,37033,N,0,0,0,
149.14,37285,N,0,0,0,
150.152,37538,N,0,0,0,
151.164,37791,N,0,0,0,
152.188,38047,N,0,0,0,
153.2,38300,N,0,0,0,
154.224,38556,N,0,0,0,
155.252,38813,N,0,0,0,
156.284,39071,N,0,0,0,
157.296,39324,N,0,0,0,
158.332,39583,N,0,0,0,
159.352,39838,N,0,0,0,
160.372,40093,N,0,0,0,
161.392,40348,N,0,0,0,
162.4,40600,N,0,0,0,
163.4,40850,N,0,0,0,
164.416,41104,N,0,0,0,
165.412,41353,N,0,0,0,
166.408,41602,N,0,0,0,
167.4,41850,N,0,0,0,
168.4,42100,N,0,0,0,
169.4,42350,N,0,0,0,
170.404,42601,N,0,0,0,
171.396,42849,N,0,0,0,
172.392,43098,N,0,0,0,
173.388,43347,N,0,0,0,
174.38,43595,N,0,0,0,
175.364,43841,N,0,0,0,
176.36,44090,N,0,0,0,
177.368,44342,N,0,0,0,
178.36,44590,N,0,0,0,
179.364,44841,N,0,0,0,
180.356,45089,N,0,0,0,
181.344,45336,N,0,0,0,
182.344,45586,N,0,0,0,
183.336,45834,N,0,0,0,
184.324,46081,N,0,0,0,
185.316,46329,N,0,0,0,
186.316,46579,N,0,0,0,
187.304,46826,N,0,0,0,
188.292,47073,N,0,0,0,
189.276,47319,N,0,0,0,
190.264,47566,N,0,0,0,
191.252,47813,N,0,0,0,
192.244,48061,N,0,0,0,
193.224,48306,N,0,0,0,
194.208,48552,N,0,0,0,
195.204,48801,N,0,0,0,
196.192,49048,N,0,0,0,
197.196,49299,N,0,0,0,
198.216,49554,N,0,0,0,
199.212,49803,N,0,0,0,
200.232,50058,N,0,0,0,
201.244,50311,N,0,0,0,
202.24,50560,N,0,0,0,
203.244,50811,N,0,0,0,
204.264,51066,N,0,0,0,
205.264,51316,N,0,0,0,
206.28,51570,N,0,0,0,
207.3,51825,N,0,0,0,
208.304,52076,N,0,0,0,
209.32,52330,N,0,0,0,
210.332,52583,N,0,0,0,
211.332,52833,N,0,0,0,
212.348,53087,N,0,0,0,
213.356,53339,N,0,0,0,
214.356,53589,N,0,0,0,
215.356,53839,N,0,0,0,
216.356,54089,N,0,0,0,
217.348,54337,N,0,0,0,
218.344,54586,N,0,0,0,
219.344,54836,N,0,0,0,
220.332,55083,N,0,0,0,
221.3,55325,N,0,0,0,
222.304,55576,N,0,0,0,
223.3,55825,N,0,0,0,
